COD_COMUNA_JOIN,COD_COMUNA_RESID,COMUNA_RESIDENCIA,VACUNA_DASHBOARD,CLAVE_DENOMINADOR,VACUNAS_ADMINISTRADAS,POBLACION_OBJETIVO,PORC_COBERTURA
1101,13108,Independencia,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
1101,13108,Independencia,VACUNA DTPA 8 BASICO,dTpa_8basico,4,,0.0
1101,13108,Independencia,VACUNA VPH 4 BASICO,VPH_4basico,2,,0.0
1101,13108,Independencia,VACUNA VPH 5 BASICO,VPH_5basico,6,,0.0
2203,13505,San Pedro,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
3201,13103,Cerro Navia,VACUNA DTPA 8 BASICO,dTpa_8basico,1,,0.0
4101,13112,La Pintana,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
4101,13113,La Reina,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
4101,13113,La Reina,VACUNA DTPA 8 BASICO,dTpa_8basico,2,,0.0
4101,13110,La Florida,VACUNA VPH 4 BASICO,VPH_4basico,1,,0.0
4101,13113,La Reina,VACUNA VPH 4 BASICO,VPH_4basico,5,,0.0
4101,13113,La Reina,VACUNA VPH 5 BASICO,VPH_5basico,2,,0.0
5103,13104,Conchalí,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
5103,13104,Conchalí,VACUNA DTPA 8 BASICO,dTpa_8basico,3,,0.0
5103,13104,Conchalí,VACUNA VPH 4 BASICO,VPH_4basico,3,,0.0
5103,13120,Ñuñoa,VACUNA VPH 4 BASICO,VPH_4basico,1,,0.0
5103,13104,Conchalí,VACUNA VPH 5 BASICO,VPH_5basico,2,,0.0
5109,13132,Vitacura,VACUNA DTPA 1 BASICO,dTpa_1basico,2,,0.0
5109,13132,Vitacura,VACUNA DTPA 8 BASICO,dTpa_8basico,1,,0.0
5301,13117,Lo Prado,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
5301,13115,Lo Barnechea,VACUNA DTPA 8 BASICO,dTpa_8basico,1,,0.0
5401,13109,La Cisterna,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
5401,13109,La Cisterna,VACUNA VPH 4 BASICO,VPH_4basico,2,,0.0
5405,13130,San Miguel,VACUNA VPH 4 BASICO,VPH_4basico,1,,0.0
5601,13401,San Bernardo,VACUNA VPH 5 BASICO,VPH_5basico,3,,0.0
5604,13602,El Monte,VACUNA DTPA 1 BASICO,dTpa_1basico,3,,0.0
5604,13602,El Monte,VACUNA VPH 5 BASICO,VPH_5basico,3,,0.0
6107,13109,La Cisterna,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
6107,13109,La Cisterna,VACUNA VPH 4 BASICO,VPH_4basico,1,,0.0
6107,13114,Las Condes,VACUNA VPH 4 BASICO,VPH_4basico,1,,0.0
6115,13128,Renca,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
6115,13128,Renca,VACUNA DTPA 8 BASICO,dTpa_8basico,1,,0.0
6115,13128,Renca,VACUNA VPH 4 BASICO,VPH_4basico,1,,0.0
6115,13128,Renca,VACUNA VPH 5 BASICO,VPH_5basico,3,,0.0
6310,13120,Ñuñoa,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
6310,13131,San Ramón,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
7101,13601,Talagante,VACUNA DTPA 1 BASICO,dTpa_1basico,3,,0.0
7101,13601,Talagante,VACUNA DTPA 8 BASICO,dTpa_8basico,3,,0.0
7101,13601,Talagante,VACUNA VPH 4 BASICO,VPH_4basico,2,,0.0
7101,13601,Talagante,VACUNA VPH 5 BASICO,VPH_5basico,7,,0.0
7301,13123,Providencia,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
7301,13114,Las Condes,VACUNA VPH 5 BASICO,VPH_5basico,1,,0.0
7304,13501,Melipilla,VACUNA VPH 4 BASICO,VPH_4basico,1,,0.0
7304,13501,Melipilla,VACUNA VPH 5 BASICO,VPH_5basico,1,,0.0
7401,13106,Estación Central,VACUNA VPH 5 BASICO,VPH_5basico,1,,0.0
8101,13132,Vitacura,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
8101,13505,San Pedro,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
8101,13505,San Pedro,VACUNA VPH 4 BASICO,VPH_4basico,1,,0.0
8110,13601,Talagante,VACUNA VPH 4 BASICO,VPH_4basico,2,,0.0
8110,13601,Talagante,VACUNA VPH 5 BASICO,VPH_5basico,2,,0.0
8112,13110,La Florida,VACUNA VPH 5 BASICO,VPH_5basico,1,,0.0
8301,13101,Santiago,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
9108,13114,Las Condes,VACUNA VPH 4 BASICO,VPH_4basico,1,,0.0
9108,13114,Las Condes,VACUNA VPH 5 BASICO,VPH_5basico,1,,0.0
9112,13301,Colina,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
9112,13604,Padre Hurtado,VACUNA VPH 4 BASICO,VPH_4basico,4,,0.0
9112,13604,Padre Hurtado,VACUNA VPH 5 BASICO,VPH_5basico,3,,0.0
9114,13202,Pirque,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
9114,13202,Pirque,VACUNA VPH 5 BASICO,VPH_5basico,1,,0.0
9202,13301,Colina,VACUNA DTPA 1 BASICO,dTpa_1basico,1,,0.0
9202,13301,Colina,VACUNA VPH 4 BASICO,VPH_4basico,2,,0.0
9209,13127,Recoleta,VACUNA VPH 4 BASICO,VPH_4basico,1,,0.0
9211,13601,Talagante,VACUNA VPH 5 BASICO,VPH_5basico,1,,0.0
10101,13201,Puente Alto,VACUNA DTPA 1 BASICO,dTpa_1basico,4,,0.0
10101,13201,Puente Alto,VACUNA DTPA 8 BASICO,dTpa_8basico,3,,0.0
10101,13123,Providencia,VACUNA VPH 4 BASICO,VPH_4basico,1,,0.0
10101,13201,Puente Alto,VACUNA VPH 4 BASICO,VPH_4basico,4,,0.0
10101,13201,Puente Alto,VACUNA VPH 5 BASICO,VPH_5basico,4,,0.0
10306,13203,San José de Maipo,VACUNA DTPA 8 BASICO,dTpa_8basico,1,,0.0
10307,13505,San Pedro,VACUNA DTPA 8 BASICO,dTpa_8basico,1,,0.0
10307,13505,San Pedro,VACUNA VPH 5 BASICO,VPH_5basico,1,,0.0
12301,13123,Providencia,VACUNA VPH 4 BASICO,VPH_4basico,1,,0.0
13101,13101,Santiago,VACUNA BCG,BCG_RN,4348,3963.0,109.7
13101,13101,Santiago,VACUNA DTPA 1 BASICO,dTpa_1basico,3777,3934.0,96.0
13101,13103,Cerro Navia,VACUNA DTPA 1 BASICO,dTpa_1basico,1,3934.0,0.0
13101,13119,Maipú,VACUNA DTPA 1 BASICO,dTpa_1basico,4,3934.0,0.1
13101,13120,Ñuñoa,VACUNA DTPA 1 BASICO,dTpa_1basico,4,3934.0,0.1
13101,13121,Pedro Aguirre Cerda,VACUNA DTPA 1 BASICO,dTpa_1basico,1,3934.0,0.0
13101,13123,Providencia,VACUNA DTPA 1 BASICO,dTpa_1basico,3,3934.0,0.1
13101,13124,Pudahuel,VACUNA DTPA 1 BASICO,dTpa_1basico,1,3934.0,0.0
13101,13125,Quilicura,VACUNA DTPA 1 BASICO,dTpa_1basico,1,3934.0,0.0
13101,13128,Renca,VACUNA DTPA 1 BASICO,dTpa_1basico,1,3934.0,0.0
13101,13129,San Joaquín,VACUNA DTPA 1 BASICO,dTpa_1basico,1,3934.0,0.0
13101,13130,San Miguel,VACUNA DTPA 1 BASICO,dTpa_1basico,3,3934.0,0.1
13101,13201,Puente Alto,VACUNA DTPA 1 BASICO,dTpa_1basico,1,3934.0,0.0
13101,13202,Pirque,VACUNA DTPA 1 BASICO,dTpa_1basico,1,3934.0,0.0
13101,13301,Colina,VACUNA DTPA 1 BASICO,dTpa_1basico,1,3934.0,0.0
13101,13401,San Bernardo,VACUNA DTPA 1 BASICO,dTpa_1basico,2,3934.0,0.1
13101,13402,Buin,VACUNA DTPA 1 BASICO,dTpa_1basico,3,3934.0,0.1
13101,13604,Padre Hurtado,VACUNA DTPA 1 BASICO,dTpa_1basico,1,3934.0,0.0
13101,13101,Santiago,VACUNA DTPA 8 BASICO,dTpa_8basico,4702,5324.0,88.3
13101,13119,Maipú,VACUNA DTPA 8 BASICO,dTpa_8basico,3,5324.0,0.1
13101,13120,Ñuñoa,VACUNA DTPA 8 BASICO,dTpa_8basico,1,5324.0,0.0
13101,13123,Providencia,VACUNA DTPA 8 BASICO,dTpa_8basico,2,5324.0,0.0
13101,13124,Pudahuel,VACUNA DTPA 8 BASICO,dTpa_8basico,1,5324.0,0.0
13101,13128,Renca,VACUNA DTPA 8 BASICO,dTpa_8basico,1,5324.0,0.0
13101,13130,San Miguel,VACUNA DTPA 8 BASICO,dTpa_8basico,1,5324.0,0.0
13101,13303,Tiltil,VACUNA DTPA 8 BASICO,dTpa_8basico,1,5324.0,0.0
13101,13404,Paine,VACUNA DTPA 8 BASICO,dTpa_8basico,1,5324.0,0.0
13101,13601,Talagante,VACUNA DTPA 8 BASICO,dTpa_8basico,1,5324.0,0.0
13101,13602,El Monte,VACUNA DTPA 8 BASICO,dTpa_8basico,1,5324.0,0.0
13101,13101,Santiago,VACUNA DTPA GESTANTES,dTpa_Gestantes,3325,4591.0,72.4
13101,13101,Santiago,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,3423,4489.0,76.3
13101,13101,Santiago,VACUNA HEPATITIS B RN,HepB_RN,4401,3963.0,111.1
13101,13101,Santiago,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,3774,4002.0,94.3
13101,13101,Santiago,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,3599,4028.0,89.3
13101,13101,Santiago,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,3545,4046.0,87.6
13101,13101,Santiago,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,3496,4489.0,77.9
13101,13101,Santiago,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,3653,4085.0,89.4
13101,13101,Santiago,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,3858,4002.0,96.4
13101,13101,Santiago,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,3652,4028.0,90.7
13101,13101,Santiago,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,615,4489.0,13.7
13101,13101,Santiago,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,3783,4002.0,94.5
13101,13101,Santiago,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,3619,4028.0,89.8
13101,13101,Santiago,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,3587,4085.0,87.8
13101,13101,Santiago,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,1666,3449.0,48.3
13101,13101,Santiago,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,3628,4085.0,88.8
13101,13101,Santiago,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,2662,4385.0,60.7
13101,13101,Santiago,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,3548,4489.0,79.0
13101,13101,Santiago,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,2800,4385.0,63.9
13101,13101,Santiago,VACUNA VPH 4 BASICO,VPH_4basico,4080,4418.0,92.3
13101,13106,Estación Central,VACUNA VPH 4 BASICO,VPH_4basico,1,4418.0,0.0
13101,13110,La Florida,VACUNA VPH 4 BASICO,VPH_4basico,1,4418.0,0.0
13101,13119,Maipú,VACUNA VPH 4 BASICO,VPH_4basico,1,4418.0,0.0
13101,13120,Ñuñoa,VACUNA VPH 4 BASICO,VPH_4basico,3,4418.0,0.1
13101,13121,Pedro Aguirre Cerda,VACUNA VPH 4 BASICO,VPH_4basico,1,4418.0,0.0
13101,13122,Peñalolén,VACUNA VPH 4 BASICO,VPH_4basico,1,4418.0,0.0
13101,13124,Pudahuel,VACUNA VPH 4 BASICO,VPH_4basico,1,4418.0,0.0
13101,13129,San Joaquín,VACUNA VPH 4 BASICO,VPH_4basico,1,4418.0,0.0
13101,13201,Puente Alto,VACUNA VPH 4 BASICO,VPH_4basico,1,4418.0,0.0
13101,13302,Lampa,VACUNA VPH 4 BASICO,VPH_4basico,2,4418.0,0.0
13101,13601,Talagante,VACUNA VPH 4 BASICO,VPH_4basico,1,4418.0,0.0
13101,13602,El Monte,VACUNA VPH 4 BASICO,VPH_4basico,1,4418.0,0.0
13101,13604,Padre Hurtado,VACUNA VPH 4 BASICO,VPH_4basico,1,4418.0,0.0
13101,13101,Santiago,VACUNA VPH 5 BASICO,VPH_5basico,3737,4436.0,84.2
13101,13108,Independencia,VACUNA VPH 5 BASICO,VPH_5basico,1,4436.0,0.0
13101,13119,Maipú,VACUNA VPH 5 BASICO,VPH_5basico,5,4436.0,0.1
13101,13120,Ñuñoa,VACUNA VPH 5 BASICO,VPH_5basico,1,4436.0,0.0
13101,13124,Pudahuel,VACUNA VPH 5 BASICO,VPH_5basico,2,4436.0,0.0
13101,13126,Quinta Normal,VACUNA VPH 5 BASICO,VPH_5basico,1,4436.0,0.0
13102,13102,Cerrillos,VACUNA BCG,BCG_RN,610,722.0,84.5
13102,13102,Cerrillos,VACUNA DTPA 1 BASICO,dTpa_1basico,786,957.0,82.1
13102,13102,Cerrillos,VACUNA DTPA 8 BASICO,dTpa_8basico,751,978.0,76.8
13102,13102,Cerrillos,VACUNA DTPA GESTANTES,dTpa_Gestantes,604,776.0,77.8
13102,13102,Cerrillos,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,778,825.0,94.3
13102,13102,Cerrillos,VACUNA HEPATITIS B RN,HepB_RN,643,722.0,89.1
13102,13102,Cerrillos,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,708,744.0,95.2
13102,13102,Cerrillos,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,708,767.0,92.3
13102,13102,Cerrillos,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,698,758.0,92.1
13102,13102,Cerrillos,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,784,825.0,95.0
13102,13102,Cerrillos,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,734,794.0,92.4
13102,13102,Cerrillos,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,711,744.0,95.6
13102,13102,Cerrillos,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,708,767.0,92.3
13102,13102,Cerrillos,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,140,825.0,17.0
13102,13102,Cerrillos,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,707,744.0,95.0
13102,13102,Cerrillos,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,706,767.0,92.0
13102,13102,Cerrillos,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,733,794.0,92.3
13102,13102,Cerrillos,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,418,853.0,49.0
13102,13102,Cerrillos,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,735,794.0,92.6
13102,13102,Cerrillos,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,650,741.0,87.7
13102,13102,Cerrillos,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,788,825.0,95.5
13102,13102,Cerrillos,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,668,741.0,90.1
13102,13102,Cerrillos,VACUNA VPH 4 BASICO,VPH_4basico,811,972.0,83.4
13102,13102,Cerrillos,VACUNA VPH 5 BASICO,VPH_5basico,725,1027.0,70.6
13103,13103,Cerro Navia,VACUNA BCG,BCG_RN,1156,1161.0,99.6
13103,13102,Cerrillos,VACUNA DTPA 1 BASICO,dTpa_1basico,2,1324.0,0.2
13103,13103,Cerro Navia,VACUNA DTPA 1 BASICO,dTpa_1basico,1186,1324.0,89.6
13103,13102,Cerrillos,VACUNA DTPA 8 BASICO,dTpa_8basico,3,1355.0,0.2
13103,13103,Cerro Navia,VACUNA DTPA 8 BASICO,dTpa_8basico,1138,1355.0,84.0
13103,13103,Cerro Navia,VACUNA DTPA GESTANTES,dTpa_Gestantes,988,1479.0,66.8
13103,13103,Cerro Navia,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1219,1498.0,81.4
13103,13103,Cerro Navia,VACUNA HEPATITIS B RN,HepB_RN,1155,1161.0,99.5
13103,13103,Cerro Navia,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1133,1188.0,95.4
13103,13103,Cerro Navia,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1126,1231.0,91.5
13103,13103,Cerro Navia,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1136,1278.0,88.9
13103,13103,Cerro Navia,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1192,1498.0,79.6
13103,13103,Cerro Navia,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1146,1356.0,84.5
13103,13103,Cerro Navia,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1148,1188.0,96.6
13103,13103,Cerro Navia,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1132,1231.0,92.0
13103,13103,Cerro Navia,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,173,1498.0,11.5
13103,13103,Cerro Navia,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1137,1188.0,95.7
13103,13103,Cerro Navia,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1128,1231.0,91.6
13103,13103,Cerro Navia,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1175,1356.0,86.7
13103,13103,Cerro Navia,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,633,1383.0,45.8
13103,13103,Cerro Navia,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1184,1356.0,87.3
13103,13103,Cerro Navia,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,991,1413.0,70.1
13103,13103,Cerro Navia,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1220,1498.0,81.4
13103,13103,Cerro Navia,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,988,1413.0,69.9
13103,13102,Cerrillos,VACUNA VPH 4 BASICO,VPH_4basico,1,1412.0,0.1
13103,13103,Cerro Navia,VACUNA VPH 4 BASICO,VPH_4basico,1215,1412.0,86.0
13103,13102,Cerrillos,VACUNA VPH 5 BASICO,VPH_5basico,2,1342.0,0.1
13103,13103,Cerro Navia,VACUNA VPH 5 BASICO,VPH_5basico,1006,1342.0,75.0
13104,13104,Conchalí,VACUNA BCG,BCG_RN,877,906.0,96.8
13104,13104,Conchalí,VACUNA DTPA 1 BASICO,dTpa_1basico,1295,1496.0,86.6
13104,13402,Buin,VACUNA DTPA 1 BASICO,dTpa_1basico,1,1496.0,0.1
13104,13104,Conchalí,VACUNA DTPA 8 BASICO,dTpa_8basico,1279,1578.0,81.1
13104,13104,Conchalí,VACUNA DTPA GESTANTES,dTpa_Gestantes,819,1183.0,69.2
13104,13104,Conchalí,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1036,1149.0,90.2
13104,13104,Conchalí,VACUNA HEPATITIS B RN,HepB_RN,890,906.0,98.2
13104,13104,Conchalí,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,883,913.0,96.7
13104,13104,Conchalí,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,929,943.0,98.5
13104,13104,Conchalí,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,901,965.0,93.4
13104,13104,Conchalí,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1053,1149.0,91.6
13104,13104,Conchalí,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,986,1077.0,91.6
13104,13104,Conchalí,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,892,913.0,97.7
13104,13104,Conchalí,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,925,943.0,98.1
13104,13104,Conchalí,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,151,1149.0,13.1
13104,13104,Conchalí,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,884,913.0,96.8
13104,13104,Conchalí,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,927,943.0,98.3
13104,13104,Conchalí,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1021,1077.0,94.8
13104,13104,Conchalí,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,618,1323.0,46.7
13104,13104,Conchalí,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1029,1077.0,95.5
13104,13104,Conchalí,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,817,1130.0,72.3
13104,13104,Conchalí,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1049,1149.0,91.3
13104,13104,Conchalí,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,836,1130.0,74.0
13104,13104,Conchalí,VACUNA VPH 4 BASICO,VPH_4basico,1432,1715.0,83.5
13104,13104,Conchalí,VACUNA VPH 5 BASICO,VPH_5basico,1196,1741.0,68.7
13105,13105,El Bosque,VACUNA BCG,BCG_RN,1141,1124.0,101.5
13105,13105,El Bosque,VACUNA DTPA 1 BASICO,dTpa_1basico,1921,2367.0,81.2
13105,13109,La Cisterna,VACUNA DTPA 1 BASICO,dTpa_1basico,2,2367.0,0.1
13105,13112,La Pintana,VACUNA DTPA 1 BASICO,dTpa_1basico,3,2367.0,0.1
13105,13116,Lo Espejo,VACUNA DTPA 1 BASICO,dTpa_1basico,1,2367.0,0.0
13105,13121,Pedro Aguirre Cerda,VACUNA DTPA 1 BASICO,dTpa_1basico,1,2367.0,0.0
13105,13130,San Miguel,VACUNA DTPA 1 BASICO,dTpa_1basico,3,2367.0,0.1
13105,13401,San Bernardo,VACUNA DTPA 1 BASICO,dTpa_1basico,45,2367.0,1.9
13105,13402,Buin,VACUNA DTPA 1 BASICO,dTpa_1basico,1,2367.0,0.0
13105,13105,El Bosque,VACUNA DTPA 8 BASICO,dTpa_8basico,1867,2564.0,72.8
13105,13109,La Cisterna,VACUNA DTPA 8 BASICO,dTpa_8basico,1,2564.0,0.0
13105,13110,La Florida,VACUNA DTPA 8 BASICO,dTpa_8basico,1,2564.0,0.0
13105,13112,La Pintana,VACUNA DTPA 8 BASICO,dTpa_8basico,2,2564.0,0.1
13105,13129,San Joaquín,VACUNA DTPA 8 BASICO,dTpa_8basico,1,2564.0,0.0
13105,13401,San Bernardo,VACUNA DTPA 8 BASICO,dTpa_8basico,82,2564.0,3.2
13105,13602,El Monte,VACUNA DTPA 8 BASICO,dTpa_8basico,1,2564.0,0.0
13105,13105,El Bosque,VACUNA DTPA GESTANTES,dTpa_Gestantes,1220,1501.0,81.3
13105,13105,El Bosque,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1574,1450.0,108.6
13105,13105,El Bosque,VACUNA HEPATITIS B RN,HepB_RN,1176,1124.0,104.6
13105,13105,El Bosque,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1277,1153.0,110.8
13105,13105,El Bosque,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1295,1175.0,110.2
13105,13105,El Bosque,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1355,1245.0,108.8
13105,13105,El Bosque,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1571,1450.0,108.3
13105,13105,El Bosque,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1449,1341.0,108.1
13105,13105,El Bosque,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1290,1153.0,111.9
13105,13105,El Bosque,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1299,1175.0,110.6
13105,13105,El Bosque,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,231,1450.0,15.9
13105,13105,El Bosque,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1278,1153.0,110.8
13105,13105,El Bosque,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1299,1175.0,110.6
13105,13105,El Bosque,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1438,1341.0,107.2
13105,13105,El Bosque,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,1606,1738.0,92.4
13105,13105,El Bosque,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1442,1341.0,107.5
13105,13105,El Bosque,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1385,1434.0,96.6
13105,13105,El Bosque,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1574,1450.0,108.6
13105,13105,El Bosque,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1404,1434.0,97.9
13105,13105,El Bosque,VACUNA VPH 4 BASICO,VPH_4basico,2057,2603.0,79.0
13105,13112,La Pintana,VACUNA VPH 4 BASICO,VPH_4basico,3,2603.0,0.1
13105,13401,San Bernardo,VACUNA VPH 4 BASICO,VPH_4basico,79,2603.0,3.0
13105,13402,Buin,VACUNA VPH 4 BASICO,VPH_4basico,1,2603.0,0.0
13105,13105,El Bosque,VACUNA VPH 5 BASICO,VPH_5basico,1597,2527.0,63.2
13105,13201,Puente Alto,VACUNA VPH 5 BASICO,VPH_5basico,1,2527.0,0.0
13105,13401,San Bernardo,VACUNA VPH 5 BASICO,VPH_5basico,31,2527.0,1.2
13106,13106,Estación Central,VACUNA BCG,BCG_RN,1307,1754.0,74.5
13106,13101,Santiago,VACUNA DTPA 1 BASICO,dTpa_1basico,2,1887.0,0.1
13106,13102,Cerrillos,VACUNA DTPA 1 BASICO,dTpa_1basico,1,1887.0,0.1
13106,13103,Cerro Navia,VACUNA DTPA 1 BASICO,dTpa_1basico,3,1887.0,0.2
