COD_COMUNA_JOIN,COD_COMUNA_RESID,COMUNA_RESIDENCIA,VACUNA_DASHBOARD,CLAVE_DENOMINADOR,VACUNAS_ADMINISTRADAS
13119,13124,Pudahuel,VACUNA VPH 5 BASICO,VPH_5basico,1
13119,13128,Renca,VACUNA VPH 5 BASICO,VPH_5basico,1
13120,13120,Ñuñoa,VACUNA BCG,BCG_RN,1924
13120,13101,Santiago,VACUNA DTPA 1 BASICO,dTpa_1basico,5
13120,13118,Macul,VACUNA DTPA 1 BASICO,dTpa_1basico,3
13120,13119,Maipú,VACUNA DTPA 1 BASICO,dTpa_1basico,2
13120,13120,Ñuñoa,VACUNA DTPA 1 BASICO,dTpa_1basico,1973
13120,13122,Peñalolén,VACUNA DTPA 1 BASICO,dTpa_1basico,2
13120,13125,Quilicura,VACUNA DTPA 1 BASICO,dTpa_1basico,1
13120,13127,Recoleta,VACUNA DTPA 1 BASICO,dTpa_1basico,1
13120,13130,San Miguel,VACUNA DTPA 1 BASICO,dTpa_1basico,1
13120,13302,Lampa,VACUNA DTPA 1 BASICO,dTpa_1basico,1
13120,13101,Santiago,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13120,13118,Macul,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13120,13120,Ñuñoa,VACUNA DTPA 8 BASICO,dTpa_8basico,2293
13120,13122,Peñalolén,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13120,13120,Ñuñoa,VACUNA DTPA GESTANTES,dTpa_Gestantes,1877
13120,13120,Ñuñoa,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1704
13120,13120,Ñuñoa,VACUNA HEPATITIS B RN,HepB_RN,1885
13120,13120,Ñuñoa,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,2028
13120,13120,Ñuñoa,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1972
13120,13120,Ñuñoa,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1952
13120,13120,Ñuñoa,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,2006
13120,13120,Ñuñoa,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1949
13120,13120,Ñuñoa,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,2044
13120,13120,Ñuñoa,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1977
13120,13120,Ñuñoa,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,491
13120,13120,Ñuñoa,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,2028
13120,13120,Ñuñoa,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1971
13120,13120,Ñuñoa,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1985
13120,13120,Ñuñoa,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,1361
13120,13120,Ñuñoa,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1985
13120,13120,Ñuñoa,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1605
13120,13120,Ñuñoa,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,2051
13120,13120,Ñuñoa,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1655
13120,13110,La Florida,VACUNA VPH 4 BASICO,VPH_4basico,1
13120,13120,Ñuñoa,VACUNA VPH 4 BASICO,VPH_4basico,2056
13120,13123,Providencia,VACUNA VPH 4 BASICO,VPH_4basico,2
13120,13130,San Miguel,VACUNA VPH 4 BASICO,VPH_4basico,1
13120,13118,Macul,VACUNA VPH 5 BASICO,VPH_5basico,1
13120,13120,Ñuñoa,VACUNA VPH 5 BASICO,VPH_5basico,1874
13121,13121,Pedro Aguirre Cerda,VACUNA BCG,BCG_RN,668
13121,13121,Pedro Aguirre Cerda,VACUNA DTPA 1 BASICO,dTpa_1basico,991
13121,13121,Pedro Aguirre Cerda,VACUNA DTPA 8 BASICO,dTpa_8basico,966
13121,13121,Pedro Aguirre Cerda,VACUNA DTPA GESTANTES,dTpa_Gestantes,667
13121,13121,Pedro Aguirre Cerda,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,933
13121,13121,Pedro Aguirre Cerda,VACUNA HEPATITIS B RN,HepB_RN,657
13121,13121,Pedro Aguirre Cerda,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,686
13121,13121,Pedro Aguirre Cerda,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,687
13121,13121,Pedro Aguirre Cerda,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,712
13121,13121,Pedro Aguirre Cerda,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,937
13121,13121,Pedro Aguirre Cerda,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,821
13121,13121,Pedro Aguirre Cerda,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,689
13121,13121,Pedro Aguirre Cerda,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,687
13121,13121,Pedro Aguirre Cerda,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,148
13121,13121,Pedro Aguirre Cerda,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,687
13121,13121,Pedro Aguirre Cerda,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,685
13121,13121,Pedro Aguirre Cerda,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,821
13121,13121,Pedro Aguirre Cerda,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,771
13121,13121,Pedro Aguirre Cerda,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,825
13121,13121,Pedro Aguirre Cerda,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,799
13121,13121,Pedro Aguirre Cerda,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,940
13121,13121,Pedro Aguirre Cerda,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,815
13121,13121,Pedro Aguirre Cerda,VACUNA VPH 4 BASICO,VPH_4basico,1073
13121,13121,Pedro Aguirre Cerda,VACUNA VPH 5 BASICO,VPH_5basico,924
13122,13122,Peñalolén,VACUNA BCG,BCG_RN,1631
13122,13110,La Florida,VACUNA DTPA 1 BASICO,dTpa_1basico,9
13122,13118,Macul,VACUNA DTPA 1 BASICO,dTpa_1basico,3
13122,13122,Peñalolén,VACUNA DTPA 1 BASICO,dTpa_1basico,2154
13122,13201,Puente Alto,VACUNA DTPA 1 BASICO,dTpa_1basico,1
13122,13605,Peñaflor,VACUNA DTPA 1 BASICO,dTpa_1basico,1
13122,13108,Independencia,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13122,13110,La Florida,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13122,13113,La Reina,VACUNA DTPA 8 BASICO,dTpa_8basico,2
13122,13114,Las Condes,VACUNA DTPA 8 BASICO,dTpa_8basico,2
13122,13120,Ñuñoa,VACUNA DTPA 8 BASICO,dTpa_8basico,3
13122,13122,Peñalolén,VACUNA DTPA 8 BASICO,dTpa_8basico,2589
13122,13601,Talagante,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13122,13605,Peñaflor,VACUNA DTPA 8 BASICO,dTpa_8basico,2
13122,13122,Peñalolén,VACUNA DTPA GESTANTES,dTpa_Gestantes,1540
13122,13122,Peñalolén,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1896
13122,13122,Peñalolén,VACUNA HEPATITIS B RN,HepB_RN,1646
13122,13122,Peñalolén,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1773
13122,13122,Peñalolén,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1820
13122,13122,Peñalolén,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1853
13122,13122,Peñalolén,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,2069
13122,13122,Peñalolén,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1936
13122,13122,Peñalolén,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1776
13122,13122,Peñalolén,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1814
13122,13122,Peñalolén,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,349
13122,13122,Peñalolén,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1768
13122,13122,Peñalolén,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1810
13122,13122,Peñalolén,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,2010
13122,13122,Peñalolén,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,1029
13122,13122,Peñalolén,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,2024
13122,13122,Peñalolén,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1710
13122,13122,Peñalolén,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,2118
13122,13122,Peñalolén,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1755
13122,13110,La Florida,VACUNA VPH 4 BASICO,VPH_4basico,5
13122,13114,Las Condes,VACUNA VPH 4 BASICO,VPH_4basico,1
13122,13120,Ñuñoa,VACUNA VPH 4 BASICO,VPH_4basico,2
13122,13122,Peñalolén,VACUNA VPH 4 BASICO,VPH_4basico,2575
13122,13110,La Florida,VACUNA VPH 5 BASICO,VPH_5basico,8
13122,13113,La Reina,VACUNA VPH 5 BASICO,VPH_5basico,1
13122,13122,Peñalolén,VACUNA VPH 5 BASICO,VPH_5basico,2122
13122,13605,Peñaflor,VACUNA VPH 5 BASICO,VPH_5basico,2
13123,13123,Providencia,VACUNA BCG,BCG_RN,1234
13123,13101,Santiago,VACUNA DTPA 1 BASICO,dTpa_1basico,12
13123,13102,Cerrillos,VACUNA DTPA 1 BASICO,dTpa_1basico,2
13123,13103,Cerro Navia,VACUNA DTPA 1 BASICO,dTpa_1basico,1
13123,13104,Conchalí,VACUNA DTPA 1 BASICO,dTpa_1basico,3
13123,13105,El Bosque,VACUNA DTPA 1 BASICO,dTpa_1basico,1
13123,13106,Estación Central,VACUNA DTPA 1 BASICO,dTpa_1basico,2
13123,13107,Huechuraba,VACUNA DTPA 1 BASICO,dTpa_1basico,5
13123,13108,Independencia,VACUNA DTPA 1 BASICO,dTpa_1basico,2
13123,13109,La Cisterna,VACUNA DTPA 1 BASICO,dTpa_1basico,3
13123,13110,La Florida,VACUNA DTPA 1 BASICO,dTpa_1basico,8
13123,13112,La Pintana,VACUNA DTPA 1 BASICO,dTpa_1basico,1
13123,13113,La Reina,VACUNA DTPA 1 BASICO,dTpa_1basico,6
13123,13114,Las Condes,VACUNA DTPA 1 BASICO,dTpa_1basico,10
13123,13118,Macul,VACUNA DTPA 1 BASICO,dTpa_1basico,6
13123,13119,Maipú,VACUNA DTPA 1 BASICO,dTpa_1basico,6
13123,13120,Ñuñoa,VACUNA DTPA 1 BASICO,dTpa_1basico,26
13123,13123,Providencia,VACUNA DTPA 1 BASICO,dTpa_1basico,1446
13123,13124,Pudahuel,VACUNA DTPA 1 BASICO,dTpa_1basico,5
13123,13125,Quilicura,VACUNA DTPA 1 BASICO,dTpa_1basico,7
13123,13126,Quinta Normal,VACUNA DTPA 1 BASICO,dTpa_1basico,2
13123,13127,Recoleta,VACUNA DTPA 1 BASICO,dTpa_1basico,5
13123,13128,Renca,VACUNA DTPA 1 BASICO,dTpa_1basico,4
13123,13130,San Miguel,VACUNA DTPA 1 BASICO,dTpa_1basico,6
13123,13132,Vitacura,VACUNA DTPA 1 BASICO,dTpa_1basico,1
13123,13201,Puente Alto,VACUNA DTPA 1 BASICO,dTpa_1basico,6
13123,13202,Pirque,VACUNA DTPA 1 BASICO,dTpa_1basico,1
13123,13301,Colina,VACUNA DTPA 1 BASICO,dTpa_1basico,3
13123,13302,Lampa,VACUNA DTPA 1 BASICO,dTpa_1basico,9
13123,13303,Tiltil,VACUNA DTPA 1 BASICO,dTpa_1basico,1
13123,13401,San Bernardo,VACUNA DTPA 1 BASICO,dTpa_1basico,6
13123,13402,Buin,VACUNA DTPA 1 BASICO,dTpa_1basico,2
13123,13403,Calera De Tango,VACUNA DTPA 1 BASICO,dTpa_1basico,1
13123,13501,Melipilla,VACUNA DTPA 1 BASICO,dTpa_1basico,1
13123,13503,Curacavi,VACUNA DTPA 1 BASICO,dTpa_1basico,1
13123,13601,Talagante,VACUNA DTPA 1 BASICO,dTpa_1basico,1
13123,13604,Padre Hurtado,VACUNA DTPA 1 BASICO,dTpa_1basico,1
13123,13605,Peñaflor,VACUNA DTPA 1 BASICO,dTpa_1basico,2
13123,13101,Santiago,VACUNA DTPA 8 BASICO,dTpa_8basico,4
13123,13106,Estación Central,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13123,13107,Huechuraba,VACUNA DTPA 8 BASICO,dTpa_8basico,4
13123,13109,La Cisterna,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13123,13110,La Florida,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13123,13113,La Reina,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13123,13114,Las Condes,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13123,13118,Macul,VACUNA DTPA 8 BASICO,dTpa_8basico,3
13123,13119,Maipú,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13123,13120,Ñuñoa,VACUNA DTPA 8 BASICO,dTpa_8basico,7
13123,13122,Peñalolén,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13123,13123,Providencia,VACUNA DTPA 8 BASICO,dTpa_8basico,2023
13123,13124,Pudahuel,VACUNA DTPA 8 BASICO,dTpa_8basico,2
13123,13125,Quilicura,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13123,13127,Recoleta,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13123,13128,Renca,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13123,13130,San Miguel,VACUNA DTPA 8 BASICO,dTpa_8basico,2
13123,13201,Puente Alto,VACUNA DTPA 8 BASICO,dTpa_8basico,2
13123,13301,Colina,VACUNA DTPA 8 BASICO,dTpa_8basico,7
13123,13302,Lampa,VACUNA DTPA 8 BASICO,dTpa_8basico,3
13123,13401,San Bernardo,VACUNA DTPA 8 BASICO,dTpa_8basico,2
13123,13404,Paine,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13123,13601,Talagante,VACUNA DTPA 8 BASICO,dTpa_8basico,2
13123,13603,Isla De Maipo,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13123,13605,Peñaflor,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13123,13123,Providencia,VACUNA DTPA GESTANTES,dTpa_Gestantes,1228
13123,13123,Providencia,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1047
13123,13123,Providencia,VACUNA HEPATITIS B RN,HepB_RN,1179
13123,13123,Providencia,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1287
13123,13123,Providencia,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1245
13123,13123,Providencia,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1234
13123,13123,Providencia,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1208
13123,13123,Providencia,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1142
13123,13123,Providencia,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1290
13123,13123,Providencia,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1238
13123,13123,Providencia,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,271
13123,13123,Providencia,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1285
13123,13123,Providencia,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1234
13123,13123,Providencia,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1189
13123,13123,Providencia,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,703
13123,13123,Providencia,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1200
13123,13123,Providencia,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,996
13123,13123,Providencia,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1220
13123,13123,Providencia,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1029
13123,13101,Santiago,VACUNA VPH 4 BASICO,VPH_4basico,7
13123,13107,Huechuraba,VACUNA VPH 4 BASICO,VPH_4basico,4
13123,13108,Independencia,VACUNA VPH 4 BASICO,VPH_4basico,1
13123,13110,La Florida,VACUNA VPH 4 BASICO,VPH_4basico,3
13123,13113,La Reina,VACUNA VPH 4 BASICO,VPH_4basico,1
13123,13114,Las Condes,VACUNA VPH 4 BASICO,VPH_4basico,7
13123,13118,Macul,VACUNA VPH 4 BASICO,VPH_4basico,2
13123,13119,Maipú,VACUNA VPH 4 BASICO,VPH_4basico,3
13123,13120,Ñuñoa,VACUNA VPH 4 BASICO,VPH_4basico,18
13123,13122,Peñalolén,VACUNA VPH 4 BASICO,VPH_4basico,2
13123,13123,Providencia,VACUNA VPH 4 BASICO,VPH_4basico,1553
13123,13124,Pudahuel,VACUNA VPH 4 BASICO,VPH_4basico,3
13123,13125,Quilicura,VACUNA VPH 4 BASICO,VPH_4basico,2
13123,13126,Quinta Normal,VACUNA VPH 4 BASICO,VPH_4basico,1
13123,13127,Recoleta,VACUNA VPH 4 BASICO,VPH_4basico,3
13123,13128,Renca,VACUNA VPH 4 BASICO,VPH_4basico,1
13123,13129,San Joaquín,VACUNA VPH 4 BASICO,VPH_4basico,1
13123,13130,San Miguel,VACUNA VPH 4 BASICO,VPH_4basico,5
13123,13132,Vitacura,VACUNA VPH 4 BASICO,VPH_4basico,3
13123,13201,Puente Alto,VACUNA VPH 4 BASICO,VPH_4basico,2
13123,13301,Colina,VACUNA VPH 4 BASICO,VPH_4basico,2
13123,13302,Lampa,VACUNA VPH 4 BASICO,VPH_4basico,5
13123,13401,San Bernardo,VACUNA VPH 4 BASICO,VPH_4basico,2
13123,13402,Buin,VACUNA VPH 4 BASICO,VPH_4basico,6
13123,13404,Paine,VACUNA VPH 4 BASICO,VPH_4basico,1
13123,13501,Melipilla,VACUNA VPH 4 BASICO,VPH_4basico,2
13123,13502,Alhué,VACUNA VPH 4 BASICO,VPH_4basico,1
13123,13503,Curacavi,VACUNA VPH 4 BASICO,VPH_4basico,1
13123,13601,Talagante,VACUNA VPH 4 BASICO,VPH_4basico,1
13123,13101,Santiago,VACUNA VPH 5 BASICO,VPH_5basico,7
13123,13102,Cerrillos,VACUNA VPH 5 BASICO,VPH_5basico,1
13123,13106,Estación Central,VACUNA VPH 5 BASICO,VPH_5basico,2
13123,13108,Independencia,VACUNA VPH 5 BASICO,VPH_5basico,2
13123,13110,La Florida,VACUNA VPH 5 BASICO,VPH_5basico,1
13123,13113,La Reina,VACUNA VPH 5 BASICO,VPH_5basico,2
13123,13114,Las Condes,VACUNA VPH 5 BASICO,VPH_5basico,5
13123,13120,Ñuñoa,VACUNA VPH 5 BASICO,VPH_5basico,11
13123,13121,Pedro Aguirre Cerda,VACUNA VPH 5 BASICO,VPH_5basico,1
13123,13122,Peñalolén,VACUNA VPH 5 BASICO,VPH_5basico,1
13123,13123,Providencia,VACUNA VPH 5 BASICO,VPH_5basico,1332
13123,13124,Pudahuel,VACUNA VPH 5 BASICO,VPH_5basico,3
13123,13125,Quilicura,VACUNA VPH 5 BASICO,VPH_5basico,1
13123,13126,Quinta Normal,VACUNA VPH 5 BASICO,VPH_5basico,1
13123,13127,Recoleta,VACUNA VPH 5 BASICO,VPH_5basico,3
13123,13201,Puente Alto,VACUNA VPH 5 BASICO,VPH_5basico,2
13123,13301,Colina,VACUNA VPH 5 BASICO,VPH_5basico,5
13123,13302,Lampa,VACUNA VPH 5 BASICO,VPH_5basico,2
13123,13401,San Bernardo,VACUNA VPH 5 BASICO,VPH_5basico,4
13123,13402,Buin,VACUNA VPH 5 BASICO,VPH_5basico,1
13123,13501,Melipilla,VACUNA VPH 5 BASICO,VPH_5basico,1
13124,13124,Pudahuel,VACUNA BCG,BCG_RN,1673
13124,13124,Pudahuel,VACUNA DTPA 1 BASICO,dTpa_1basico,2117
13124,13124,Pudahuel,VACUNA DTPA 8 BASICO,dTpa_8basico,2003
13124,13124,Pudahuel,VACUNA DTPA GESTANTES,dTpa_Gestantes,1588
13124,13124,Pudahuel,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1871
13124,13124,Pudahuel,VACUNA HEPATITIS B RN,HepB_RN,1678
13124,13124,Pudahuel,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1736
13124,13124,Pudahuel,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1787
13124,13124,Pudahuel,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1813
13124,13124,Pudahuel,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1886
13124,13124,Pudahuel,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1826
13124,13124,Pudahuel,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1745
13124,13124,Pudahuel,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1788
13124,13124,Pudahuel,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,318
13124,13124,Pudahuel,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1737
13124,13124,Pudahuel,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1788
13124,13124,Pudahuel,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1822
13124,13124,Pudahuel,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,1686
13124,13124,Pudahuel,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1821
13124,13124,Pudahuel,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1662
13124,13124,Pudahuel,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1901
13124,13124,Pudahuel,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1704
13124,13103,Cerro Navia,VACUNA VPH 4 BASICO,VPH_4basico,2
13124,13124,Pudahuel,VACUNA VPH 4 BASICO,VPH_4basico,2165
13124,13124,Pudahuel,VACUNA VPH 5 BASICO,VPH_5basico,1912
13125,13125,Quilicura,VACUNA BCG,BCG_RN,1661
13125,13125,Quilicura,VACUNA DTPA 1 BASICO,dTpa_1basico,2401
13125,13125,Quilicura,VACUNA DTPA 8 BASICO,dTpa_8basico,2624
13125,13125,Quilicura,VACUNA DTPA GESTANTES,dTpa_Gestantes,1522
13125,13125,Quilicura,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,2128
13125,13125,Quilicura,VACUNA HEPATITIS B RN,HepB_RN,1666
13125,13125,Quilicura,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1781
13125,13125,Quilicura,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1809
13125,13125,Quilicura,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1800
13125,13125,Quilicura,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,2121
13125,13125,Quilicura,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1935
13125,13125,Quilicura,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1797
13125,13125,Quilicura,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1802
13125,13125,Quilicura,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,310
13125,13125,Quilicura,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1787
13125,13125,Quilicura,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1808
13125,13125,Quilicura,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1929
13125,13125,Quilicura,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,908
13125,13125,Quilicura,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1948
13125,13125,Quilicura,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1741
13125,13125,Quilicura,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,2168
13125,13125,Quilicura,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1793
13125,13125,Quilicura,VACUNA VPH 4 BASICO,VPH_4basico,2616
13125,13125,Quilicura,VACUNA VPH 5 BASICO,VPH_5basico,2221
13126,13126,Quinta Normal,VACUNA BCG,BCG_RN,1090
13126,13101,Santiago,VACUNA DTPA 1 BASICO,dTpa_1basico,16
13126,13102,Cerrillos,VACUNA DTPA 1 BASICO,dTpa_1basico,2
13126,13103,Cerro Navia,VACUNA DTPA 1 BASICO,dTpa_1basico,2
13126,13106,Estación Central,VACUNA DTPA 1 BASICO,dTpa_1basico,36
13126,13117,Lo Prado,VACUNA DTPA 1 BASICO,dTpa_1basico,14
13126,13119,Maipú,VACUNA DTPA 1 BASICO,dTpa_1basico,2
13126,13124,Pudahuel,VACUNA DTPA 1 BASICO,dTpa_1basico,2
13126,13126,Quinta Normal,VACUNA DTPA 1 BASICO,dTpa_1basico,1414
13126,13128,Renca,VACUNA DTPA 1 BASICO,dTpa_1basico,1
13126,13101,Santiago,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13126,13103,Cerro Navia,VACUNA DTPA 8 BASICO,dTpa_8basico,1
13126,13106,Estación Central,VACUNA DTPA 8 BASICO,dTpa_8basico,9
13126,13117,Lo Prado,VACUNA DTPA 8 BASICO,dTpa_8basico,9
13126,13124,Pudahuel,VACUNA DTPA 8 BASICO,dTpa_8basico,3
13126,13126,Quinta Normal,VACUNA DTPA 8 BASICO,dTpa_8basico,1454
13126,13126,Quinta Normal,VACUNA DTPA GESTANTES,dTpa_Gestantes,897
13126,13126,Quinta Normal,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,959
13126,13126,Quinta Normal,VACUNA HEPATITIS B RN,HepB_RN,1077
13126,13126,Quinta Normal,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,951
13126,13126,Quinta Normal,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,988
13126,13126,Quinta Normal,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1003
13126,13126,Quinta Normal,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,957
13126,13126,Quinta Normal,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1043
13126,13126,Quinta Normal,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,977
13126,13126,Quinta Normal,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1006
